SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
540145,VALIANTORG  ,M ,Q,869.85,869.85,850,852,852,866.4,6,1800,1540920,
540147,SHASHIJIT   ,M ,Q,34,34,34,34,34,35.5,1,4000,136000,
540152,IGRL        ,M ,Q,20.85,20.85,20.85,20.85,20.85,21.85,1,4000,83400,
540153,ENDURANCE   ,B ,Q,1315.4,1370.35,1314,1357.75,1351.1,1303.85,825,5450,7360291,
540173,PNBHOUSING  ,A ,Q,1212,1225.2,1210,1218.75,1218,1223.9,349,5232,6374397,
540175,REGENCY     ,XT,Q,35.25,35.25,34.9,34.95,34.95,34.75,29,8021,281047,
540180,VBL         ,B ,Q,664.55,664.55,645.05,648.1,648,661.15,120,2951,1929035,
540189,UPROTECH    ,XT,Q,4.35,4.35,4.35,4.35,4.35,4.57,1,50,217,
540190,FRANKLININD ,XT,Q,10.9,10.9,10.83,10.9,10.9,11.4,70,256075,2791182,
540192,LKPSEC      ,X ,Q,20.8,20.8,19,19.8,19.8,20,80,16864,331102,
540203,SFL         ,B ,Q,1584.25,1590,1548.5,1556.85,1550,1568.4,36,188,295601,
540204,NIDL        ,XT,Q,49.55,49.55,49.55,49.55,49.55,49.55,23,12510,619870,
540205,AVL         ,M ,Q,111.6,111.6,111.6,111.6,111.6,114.05,1,2000,223200,
540210,TMRVL       ,B ,Q,135.8,137.5,135.6,136.75,135.6,137,17,1774,243246,
540212,TCIEXP      ,B ,Q,530,530,506.1,511.6,511.95,531.2,156,2139,1108105,
540222,LAURUSLABS  ,A ,Q,524.6,534.55,520.9,532.45,532.45,521.2,528,123011,65103648,
540243,NEWLIGHT    ,XT,Q,25.7,26.45,25.05,25.75,26.45,25.4,58,5172,131129,
540252,VOL         ,M ,Q,74.5,74.5,74.5,74.5,74.5,77.5,1,1500,111750,
540267,FLORACORP   ,XT,Q,12.35,12.56,12.11,12.11,12.11,12.35,9,1712,21306,
540268,DHANVARSHA  ,XT,Q,29.85,30.5,29.85,30.35,30.5,29.75,15,1455,43882,
540269,SKL         ,M ,Q,15.75,15.75,14.6,14.6,14.6,15.25,2,20000,303500,
540293,PRICOLLTD   ,B ,Q,102.55,102.75,97.65,98.65,98.3,99.85,345,33416,3342477,
540311,JITFINFRA   ,T ,Q,42,42,40.5,41.1,40.9,41.55,15,1833,75625,
540359,PARMAX      ,XT,Q,17,17,17,17,17,17,2,1000,17000,
540360,LLFICL      ,XT,Q,18.7,18.7,18.7,18.7,18.7,18.9,1,10,187,
540361,DANUBE      ,XT,Q,3.48,3.48,3.48,3.48,3.48,3.48,31,79901,278055,
540366,RADIOCITY   ,B ,Q,389.85,400,376,382.75,383.05,376.1,404,5698,2216591,
540376,DMART       ,A ,Q,1291,1364.95,1285.2,1353.95,1353.95,1289.75,9755,259369,346288645,
540394,JDML        ,MT,Q,63.7,63.7,63.7,63.7,63.7,60.7,2,21000,1337700,
540395,CHEMCRUX    ,M ,Q,36.75,36.75,36.75,36.75,36.75,35,4,16000,588000,
540396,MANOMAY     ,M ,Q,47.75,50.4,47.7,50.4,50.4,45.6,3,12000,583400,
540403,CLEDUCATE   ,B ,Q,236,242.55,236,239.05,236.3,238.25,27,2513,598661,
540404,PRIME       ,M ,Q,193,193,193,193,193,185.1,1,1000,193000,
540405,OCEANIC     ,M ,Q,147.9,147.9,147.9,147.9,147.9,148.3,1,1000,147900,
540425,SHANKARA    ,B ,Q,1707.35,1749.4,1683,1714.15,1711,1691.2,555,7368,12647654,
540426,RELSTRUCT   ,M ,Q,36.5,36.5,36.5,36.5,36.5,36.45,6,81000,2956500,
540492,PGL         ,M ,Q,14.35,14.7,14.35,14.7,14.7,15,2,20000,290500,
540497,SCHAND      ,B ,Q,469,469,455,457.7,457,464.75,86,1411,650646,
540519,MEERA       ,M ,Q,305,305,296,296,296,311,3,3000,897200,
540526,IRBINVIT    ,IF,Q,84.49,84.5,84.1,84.5,84.5,84.15,11,55000,4641150,
540530,HUDCO       ,B ,Q,79.25,79.8,77.25,77.45,77.45,79.25,1842,256179,20089100,
540538,IPRU2955    ,B ,Q,9.24,9.24,9.24,9.24,9.24,8.4,1,500,4620,
540544,PSPPROJECT  ,B ,Q,490.15,494,485.5,490.2,490.2,489.9,32,14711,7185670,
540550,YUG         ,M ,Q,29.5,29.5,28.25,28.25,28.25,31.25,2,8000,231000,
540565,INDIGRID    ,IF,Q,94.5,94.93,94.5,94.64,94.93,93.85,4,20412,1931128,
540575,STARCEMENT  ,B ,Q,126.1,127.8,124.75,125.45,125,127.1,329,22554,2835679,
540590,RIDDHICORP  ,M ,Q,155.5,155.5,132.55,132.55,132.55,131.1,4,8000,1155300,
540593,HEOF1126RG  ,B ,Q,9.47,9.65,9.42,9.43,9.42,9.46,16,18330,173515,
540594,HEOF1126RD  ,B ,Q,9.57,9.57,9.57,9.57,9.57,9.57,1,31,296,
540595,TEJASNET    ,B ,Q,353,353,343.3,346.35,346.4,351.2,237,5526,1915858,
540596,ERIS        ,B ,Q,728.4,745.3,728.15,733.45,728.2,732.15,151,1021,751016,
540602,GTPL        ,B ,Q,162.4,164.8,162.4,164.15,164.1,162.1,21,617,101164,
540611,AUBANK      ,B ,Q,595,599.8,583.25,587.15,583.25,591.4,312,8650,5113139,
540613,GEL         ,M ,Q,57.5,57.5,55.1,55.3,55.3,55,4,21000,1165200,
540616,ARTEMIS     ,B ,Q,112.4,113.95,108.15,108.25,108.25,110,30,5890,643693,
540621,BHAGYAPROP  ,B ,Q,19,19,19,19,19,20.25,1,60,1140,
540642,SALASAR     ,B ,Q,337.3,345,327.55,337.7,341,337.3,647,21839,7333117,
540648,PALASHSEC   ,B ,Q,71.05,74,71,74,74,71.95,10,1380,99786,
540649,AVADHSUGAR  ,B ,Q,669.05,713.95,669.05,689.8,690,679,188,1787,1243577,
540650,MAGADHSUGAR ,B ,Q,169.5,171.6,165.65,168,168,168.5,39,1069,179895,
540651,JIGAR       ,M ,Q,40.65,40.65,40.65,40.65,40.65,40.5,1,4000,162600,
540653,SINTEXPLAST ,B ,Q,67.05,67.55,65.9,66.05,66.05,66.8,1386,327181,21815067,
540669,UTINEXT50   ,B ,Q,298,298,298,298,298,298.8,1,177,52746,
540673,SIS         ,B ,Q,1188.05,1190.05,1165,1171.4,1165,1199.3,56,994,1175589,
540678,COCHINSHIP  ,B ,Q,532.3,538.9,531.35,533.9,533.15,530.95,306,8456,4517808,
540679,SMSLIFE     ,B ,Q,415.95,417,401.05,401.05,401.05,417.5,3,25,10258,
540680,KIOCL       ,B ,Q,295.25,295.3,285,290.3,290.3,293.6,119,2836,823476,
540686,SMRUTHIORG  ,X ,Q,109.85,114.7,109.85,114.7,114.7,111.7,7,685,75416,
540691,ABCAPITAL   ,B ,Q,164.5,170,163.6,167,167,163.45,3362,451054,75248291,
540692,APEX        ,B ,Q,715,715,691.1,694.8,694.8,712.3,856,29068,20274196,
540693,SHISHIND    ,M ,Q,25.5,25.5,24,24,24,23.95,5,20000,486000,
540697,AMFL        ,M ,Q,14.15,14.15,14.15,14.15,14.15,14.8,3,40000,566000,
540698,NEL         ,M ,Q,7.8,7.8,7.79,7.79,7.79,8.1,2,8000,62360,
540699,DIXON       ,B ,Q,3380,3459.65,3377,3441.95,3441.95,3367.65,874,5147,17606554,
540700,BRNL        ,B ,Q,177.15,180.95,177.15,178.75,177.25,178.6,10,402,71710,
540701,DCAL        ,B ,Q,339.8,345.5,337,341.7,341,340.05,427,4453,1515737,
540702,LASA        ,B ,Q,119.8,124,116.1,119.1,119.1,122.2,409,57149,6728886,
540703,PROVESTSER  ,X ,Q,13.25,16,13.1,13.4,13.5,14.55,36,7786,109544,
540704,MATRIMONY   ,B ,Q,934.9,934.9,836.05,837,837,842.1,22,81,68558,
540709,RELHOME     ,B ,Q,72.5,73.2,70.3,70.65,70.65,72.8,1074,68992,4940074,
540710,CAPACITE    ,B ,Q,332,334.35,327.45,328.6,328.6,329.65,319,15207,5012088,
540716,ICICIGI     ,B ,Q,818,820.5,810.05,814,812,817.7,450,164486,134013992,
540719,SBILIFE     ,B ,Q,683,687.75,675.6,685.85,685.85,683.4,549,11978,8148518,
540724,DIAMONDYD   ,B ,Q,1221.65,1225,1204.15,1217.65,1217.65,1222.05,43,200,243530,
540725,SISL        ,M ,Q,114.5,115,113.5,113.5,113.5,113.5,3,9000,1029000,
540726,TTFL        ,M ,Q,99,100,99,100,100,98,6,36000,3596000,
540727,POOJA       ,M ,Q,62.5,62.5,62.5,62.5,62.5,62.8,1,3000,187500,
540728,SAYAJIIND   ,XT,Q,512.45,512.45,512.45,512.45,512.45,512,7,275,140923,
540729,VANTABIO    ,M ,Q,52.1,52.1,52.1,52.1,52.1,53.5,1,3000,156300,
540731,DAFXXIVGR   ,F ,Q,9.05,9.05,9.05,9.05,9.05,0,4,20000,181000,
540735,IRIS        ,M ,Q,54.5,55.7,54,54,54,56.75,8,32000,1749400,
540736,SIDDH       ,M ,Q,33.5,33.5,33.5,33.5,33.5,34,1,4000,134000,
540738,STL         ,M ,Q,135,135,135,135,135,134.65,1,15000,2025000,
540743,GODREJAGRO  ,B ,Q,609,609,594.1,603.5,603.5,603,540,14361,8635837,
540744,MESCON      ,XT,Q,65.85,65.85,61.65,63.15,63.15,64.55,209,36732,2325742,
540749,MASFIN      ,B ,Q,602.95,604,594.05,599.75,602,597.9,69,562,336788,
540750,IEX         ,B ,Q,1469.9,1469.9,1440,1451.65,1451.65,1460.2,107,731,1062275,
540755,GICRE       ,B ,Q,735,740.95,726.1,727.65,727.65,735,280,3573,2613692,
540757,SCPL        ,M ,Q,129.9,130,129,129.3,129.6,125.2,7,11200,1453600,
540762,TIINDIA     ,B ,Q,261.8,263.95,260,260.25,260.15,261.45,35,1813,473446,
540767,RNAM        ,B ,Q,276.15,280,274.9,276.15,276.15,277.1,166,4757,1315565,
540768,MAHLOG      ,B ,Q,452,459.3,449,456.8,456,456.35,100,1407,641131,
540769,NIACL       ,B ,Q,710.05,720,710,713.9,714,711.5,141,2432,1741085,
540774,IFGLEXPOR   ,B ,Q,293.65,293.65,280,280,280,282.6,364,30366,8504306,
540775,KHADIM      ,B ,Q,683,694.85,682.25,690.05,689.9,682.1,607,24172,16563126,
540776,5PAISA      ,B ,Q,365,365.05,356.05,357.6,357.6,368.4,37,813,293640,
540777,HDFCLIFE    ,B ,Q,472,477.8,461,470.15,470.15,468.15,3603,130275,61042025,
540782,SBRANDS     ,M ,Q,116.1,116.1,111,115.7,116,110.6,44,134000,15388200,
540786,SHARIKA     ,M ,Q,55.3,55.3,54.85,54.95,54.95,55.25,4,12000,660600,
540787,BHARATIWIN  ,B ,Q,36.72,36.8,36.3,36.43,36.43,36.65,121,44148,1612626,
540789,DNAMEDIA    ,B ,Q,8.1,8.1,7.75,7.99,8,8.19,54,13379,105200,
540790,EASTERNGAS  ,SS,Q,22.15,24,22.15,22.15,22.15,23.3,7,2611,57835,
540793,HHOF1140RG  ,B ,Q,9.22,9.38,9.18,9.3,9.3,9.21,22,10030,92961,
540794,HHOF1140RD  ,B ,Q,9.16,9.16,9.16,9.16,9.16,9.5,1,10000,91600,
540795,DYNAMIC     ,M ,Q,55.5,55.5,55.5,55.5,55.5,56,1,3000,166500,
540796,RATNABHUMI  ,M ,Q,36.75,36.8,36.7,36.7,36.7,36.55,5,66000,2426900,
540797,SHALBY      ,B ,Q,226.9,227.15,221.6,221.9,221.8,224.3,207,13482,3025921,
540798,FSC         ,B ,Q,650,653.5,647,647.1,647,648.95,50,820,531037,
540799,DACEFRG     ,B ,Q,9.21,9.21,9.11,9.11,9.11,9.15,8,40000,365880,
540809,MRCEXIM     ,M ,Q,7.8,7.8,7.8,7.8,7.8,8,2,24000,187200,
540811,DML         ,M ,Q,13.05,13.05,13.05,13.05,13.05,11.65,1,20000,261000,
540821,SADHNA      ,X ,Q,32.64,32.64,32.5,32.64,32.64,31.09,13,6447,210282,
540824,ASTRON      ,B ,Q,132.1,132.1,128.4,129.75,129.75,130.85,400,38418,4996587,
540850,JFL         ,M ,Q,51.45,51.5,51,51.1,51.1,51.7,7,14000,716700,
540861,IPRU3018    ,B ,Q,9.09,9.19,9.05,9.05,9.06,9.05,9,6938,62898,
540879,APOLLO      ,B ,Q,313,315,300,302.9,302.9,311.35,934,33413,10294420,
540900,NEWGEN      ,B ,Q,244.7,247,240.85,244.3,244.3,239.25,882,30077,7342758,
540901,PRAXIS      ,B ,Q,152,163,152,159.75,159,161.7,55,2066,330561,
540902,AMBER       ,B ,Q,1125.6,1144.75,1085,1089.05,1089.05,1118.75,1326,12805,14229412,
540903,CRPRISK     ,M ,Q,61.9,61.9,60,60,60,58.6,5,10000,604800,
540923,AML         ,M ,Q,9.55,9.55,9,9,9,9.55,5,30000,276300,
540935,GALAXYSURF  ,B ,Q,1609.9,1675.95,1596.1,1627.15,1627.15,1607.4,2356,26129,42927749,
540936,GGL         ,M ,Q,40.6,45.3,38.25,39.2,39.2,41.95,8,24000,987150,
540937,MEDICO      ,M ,Q,97,97,97,97,97,97,2,2400,232800,
540938,GUJHYSPIN   ,M ,Q,10.01,10.01,10,10,10,10,3,30000,300100,
540945,FSSPL       ,M ,Q,37.25,37.25,36.1,37.25,37.25,33.9,47,376000,13911600,
540953,KENVI       ,M ,Q,34.8,35.2,27.2,28.1,32,31.6,23,162000,4899600,
540954,IWP         ,XT,Q,445.8,445.8,445.8,445.8,445.8,424.6,2,500,222900,
540955,TDSL        ,MT,Q,53.45,53.45,50,50.6,50.5,50.95,98,411000,21546450,
540956,BHATIA      ,MT,Q,151,151,149.9,149.9,149.9,150.45,24,68000,10209700,
540961,SHIVAMILLS  ,T ,Q,91.05,91.05,91.05,91.05,91.05,95.8,7,725,66011,
540975,ASTERDM     ,B ,Q,180.95,182,173.1,175.15,175.15,179.85,13186,278090,48902017,
555555,SENSEXIWIN  ,B ,Q,359.52,359.52,359.32,359.32,359.32,359.36,2,402,144526,
570001,TATAMTRTDVR ,A ,Q,211.9,211.9,207.8,208.95,208.95,209.3,1240,157600,32978260,
570002,FELDVR      ,B ,Q,41,41.25,41,41.25,41.25,41,11,878,36070,
570004,JISLBNDVR   ,B ,Q,73.4,74.2,71.1,71.55,71.75,72.6,124,8089,585884,
570005,SCAPDVR     ,T ,Q,8.19,8.19,7.59,7.98,7.98,7.98,9,2236,17223,
580001,STAN CHART  ,B ,I,66.45,69.75,66.45,69.25,69.3,67.35,42,4428,303950,
590003,KARUR VY(PS ,B ,Q,110.5,111,108.85,109.1,109,110.4,338,121194,13235681,
590005,TIDE WATE(PS,B ,Q,6428,6536,6428,6446.6,6432,6493,75,142,917708,
590006,AMRUTANJAN  ,B ,Q,580,580,574,579.1,574,573.75,8,218,125525,
590013,XPRO INDI(PS,B ,Q,56.4,56.4,53,53.15,53.15,54.1,22,1487,79849,
590018,HISARMET(PS ,B ,Q,94,94,90,90.1,93.9,91.85,3,151,13993,
590021,BHARAT RA(PS,B ,Q,4649.9,4670.35,4600,4609.8,4609.8,4571.3,64,208,962289,
590022,EASTER SI(PS,B ,Q,4.99,4.99,4.65,4.65,4.65,4.78,20,14724,68758,
590024,FERT CHE(PS ,B ,Q,48.85,48.85,47,47.2,47,46.6,115,11952,571824,
590025,GINNI FIL(PS,B ,Q,34.8,34.85,33.5,33.6,33.6,34.4,121,25886,877396,
590030,SOUTH PET(PS,B ,Q,39.7,39.7,37.9,38.1,38.1,38.4,323,74423,2861241,
590031,DE NORA     ,T ,Q,529.7,578,529.7,557.25,560,557.55,274,8141,4412310,
590041,KAVERI TELE ,B ,Q,12.35,12.35,10.5,11.55,11.8,12.03,71,11737,133678,
590043,HARITA SEAT ,B ,Q,947.5,951,940.05,948.15,946,940.05,19,177,167184,
590051,SAKSOFT LTD ,B ,Q,246.95,247,240,241.6,240,245.25,34,886,216010,
590056,SALONA COTSP,B ,Q,124,124,120.5,124,124,123.8,4,276,34049,
590062,ANDHRA SUGAR,B ,Q,484.25,508,484.25,506.4,507.9,496.65,168,5162,2569822,
590065,INDIA MOTOR ,B ,Q,1120,1130,1086,1125.95,1129.7,1109.75,100,952,1053162,
590066,KCP LTD     ,B ,Q,131.05,132.7,129.45,130.35,130.1,131.9,101,11377,1486204,
590068,KHAITAN INDI,T ,Q,51.5,51.5,51.5,51.5,51.5,54.2,1,1,51,
590070,RADAAN MEDIA,B ,Q,2.69,2.69,2.69,2.69,2.69,2.57,19,58081,156237,
590071,SUNDARAM FIN,B ,Q,1737.35,1777,1730,1766.1,1766.1,1720.9,83,724,1269288,
590072,SUNDARAM BRK,B ,Q,575,583.85,568.4,568.9,568.5,570.45,25,235,135351,
590073,WHEELS INDIA,B ,Q,2050,2200,2024.4,2102.6,2197.6,2046.15,47,277,581895,
590075,LAMBODHARA T,B ,Q,77.6,78,75.8,77.35,77.5,78.75,88,4906,378297,
590078,MAITHAN ALL ,B ,Q,954,954,922.05,925.65,926.9,950.2,389,7716,7218849,
590086,ORISSA MINE ,B ,Q,1700,1708.85,1695.05,1698.95,1695.05,1695.4,37,461,783332,
590095,GOLDBEES    ,E ,Q,2735.01,2746.6,2735.01,2738.36,2736.01,2744.3,53,1160,3178806,
590096,LIQUIDBEES  ,E ,Q,1000,1000.01,999.99,1000,1000,1000.01,875,740712,740712823,
590097,KOTAKGOLDETF,E ,Q,268.01,269.39,267.51,269,269,269.55,12,2080,557166,
590098,SBI GOLD ETS,E ,Q,2770.55,2784,2770.55,2781.57,2784,2785.01,9,88,244577,
590099,QUANTUM GOLD,E ,Q,1355,1355,1350,1351.6,1351.6,1356,3,4,5406,
590101,UTI GOLD ETF,E ,Q,2725.55,2745,2725.55,2745,2745,2749,23,587,1608360,
590103,NIFTY BEES  ,B ,Q,1094,1095,1086.82,1089.18,1089.18,1092.05,36,349,379664,
590104,JUNIOR BEES ,B ,Q,302.5,302.5,301.92,301.92,301.92,303,4,15,4536,
590106,BANK BEES   ,B ,Q,2600,2600,2577,2578.19,2577.75,2613.86,7,7,18092,
590107,KOTAK PSU BK,B ,Q,315,315,300.5,307.19,305.85,316,35,1133,352948,
590108,PSUBNK BEES ,B ,Q,355,366.95,345,365,365,359.5,6,6,2129,
590113,HNGSNG BEES ,E ,Q,3135,3300,3055,3102,3102,3333,28,2360,7555843,
590115,M50 ETF     ,B ,Q,99.5,99.5,98.55,98.55,98.55,101,4,857,84958,
590130,KANCO TEA   ,X ,Q,97.8,97.8,91,94,94,93.2,19,629,58757,
590134,MADRASFERT  ,B ,Q,33.8,33.8,32.25,32.4,32.3,32.2,277,11384,371213,
600180,HDFC BANK LT,A ,Q,1950,1950,1911,1917.2,1920,1949.1,2784,1174601,2255033858,
600251,TRENTSL     ,A ,Q,324,324,324,324,324,324,1,5000,1620000,
600770,TATA CHEMICA,A ,Q,711.95,712,711.95,712,712,700,2,14456,10292172,
700087,MUKUND CRPS ,F ,P,7.06,7.25,7.06,7.25,7.25,7.01,2,273,1978,
700102,TGVSLPS     ,F ,P,8.17,8.18,8.16,8.18,8.18,8.15,16,31621,258299,
700133,3DPLM       ,F ,P,67.51,68.05,67.5,68.05,68.05,68.7,13,8665,588458,
700134,VEDLRPS     ,F ,P,10.6,10.65,10.6,10.6,10.6,10.6,24,8043,85272,
717502,JSW NCPS    ,F ,P,8.81,8.81,8.81,8.81,8.81,8.77,7,2057,18122,
717503,ZEE NCPS    ,F ,P,9.93,9.96,9.93,9.96,9.96,9.93,55,506026,5039870,
750609,IBVENTURELR ,R ,Q,13.14,13.14,13.14,13.14,13.14,0,1,947,12443,
800254,SGBAUG24    ,G ,B,2781.56,2792,2781.56,2785.05,2785.05,2792,4,24,66812,
800265,SGB2016IV   ,G ,B,2799.95,2799.95,2799.95,2799.95,2799.95,2775,1,1,2799,
800269,SGBJULY25   ,G ,B,2766,2766,2766,2766,2766,2780,2,2,5532,
890143,KANPRPLAPP  ,X ,Q,86.4,90,86.4,90,90,92.2,3,108,9676,
934848,1050TCFS19A ,F ,D,1505,1505,1505,1505,1505,1501,2,10,15050,
934868,RFL18H      ,F ,D,1801,1825,1800,1825,1825,1826,8,69,125530,
934873,0MFL18      ,F ,D,1888,1888,1888,1888,1888,1851,1,25,47200,
934883,11SREI18IV  ,F ,D,1075,1075,1075,1075,1075,1075,1,5,5375,
934901,0MFL19      ,F ,D,1724.4,1724.4,1724.4,1724.4,1724.4,1724.4,1,287,494902,
934906,1116SIFL18  ,F ,D,995.01,996.16,995,996.16,996.16,993,3,11,10946,
934913,12IIFLIII18 ,F ,D,1022,1022,1018,1019.32,1022,1016,5,144,146782,
934932,1152IIHF18  ,F ,D,1025,1025,1023,1023.02,1023.02,1020.01,7,60,61395,
934953,1185ECL19C  ,F ,D,1025,1025,1025,1025,1025,1025,1,10,10250,
934954,0ECL2019D   ,F ,D,1664.99,1664.99,1664,1664,1664,1621.1,2,100,166449,
934960,1125MFL19VI ,F ,D,1029,1029,1029,1029,1029,1002,1,20,20580,
934976,1116SREI19K ,F ,D,1010,1010,1010,1010,1010,1006,1,5,5050,
935016,12IIHFL2020 ,F ,D,1068.99,1068.99,1068.99,1068.99,1068.99,1062,1,100,106899,
935088,12ECL20I    ,F ,D,1050.1,1056.99,1048.5,1056.12,1056.99,1053.03,22,2024,2128371,
935134,957STFC19   ,F ,D,1017.5,1017.5,1017,1017,1017,1007.51,4,386,392664,
935136,971STFC21   ,F ,D,1090,1090,1081,1085.8,1081,1090,5,25,27145,
935321,990IFCI24F  ,F ,D,1034.9,1034.9,1031,1031.09,1031,1030,8,733,756538,
935347,935IFCI20   ,F ,D,1010,1010,1010,1010,1010,1010,2,200,202000,
935383,849NTPC25   ,F ,D,13.6,13.66,13.6,13.62,13.62,13.65,53,42631,581154,
935405,1175MMFL18C ,F ,D,985,1075,985,1075,1075,1000,2,600,618000,
935409,0MMFL18E    ,F ,D,1342,1342,1342,1342,1342,1341.02,1,25,33550,
935463,1075SREI20  ,F ,D,1110.99,1111,1110.99,1110.99,1111,1063.01,3,150,166649,
935484,925MFL18    ,F ,D,1005,1005,1005,1005,1005,1005,1,1,1005,
935510,752PFC30    ,F ,D,1107.05,1107.05,1107.05,1107.05,1107.05,1138.05,1,40,44282,
935540,714REC25    ,F ,D,1039.01,1074.9,1039,1074.88,1074.9,1074,5,409,436936,
935572,732IRFC25   ,F ,D,1075,1075,1067.03,1067.03,1067.03,1069.25,5,277,296445,
935574,753IRFC30   ,F ,D,1120,1129.86,1120,1120,1120,1124.65,9,1060,1195313,
935580,739NHAI26   ,F ,D,1121.25,1121.25,1112.02,1112.02,1112.02,1120.05,2,125,139094,
935584,76NHAI31    ,F ,D,1187,1190,1186,1190,1190,1190.1,4,145,172210,
935594,925MFL19    ,F ,D,1011,1011,1003.5,1007.13,1003.5,1003.12,3,200,201425,
935602,0MFL19AIII  ,F ,D,1152.02,1152.02,1152,1152,1152,1180,6,700,806401,
935616,753IREDA26  ,F ,D,1063.02,1070,1063.02,1065.01,1065.01,1063.02,7,86,91881,
935642,764HUDCO31  ,F ,D,1108.2,1108.2,1108.2,1108.2,1108.2,1115,1,50,55410,
935662,729NHAI26   ,F ,D,1091.9,1091.9,1091.9,1091.9,1091.9,1091.9,2,57,62238,
935666,769NHAI31   ,F ,D,1148.1,1148.1,1148.1,1148.1,1148.1,1158,1,130,149253,
935674,769HUDCO31  ,F ,D,1125,1125,1118.01,1118.75,1118.75,1131.98,6,654,732202,
935682,764IRFC31   ,F ,D,1143.5,1143.5,1141.9,1141.9,1141.9,1139.9,3,99,113052,
935688,729NABARD26 ,F ,D,1105,1108,1103.01,1108,1108,1289,9,1111,1226450,
935690,764NABARD31 ,F ,D,1187,1188,1186,1188,1188,1187,14,1945,2308125,
935692,850MFL18    ,F ,D,1000,1000,1000,1000,1000,1001.09,2,292,292000,
935698,875MFL18A   ,F ,D,1070,1070,1068.1,1068.73,1068.1,1070,3,150,160310,
935752,9MMFSL26    ,F ,D,1086.89,1086.89,1080.5,1080.55,1080.55,1081,5,160,173006,
935770,0KFL19A     ,F ,D,1125.01,1125.01,1125,1125,1125,1177,4,100,112500,
935786,957EHFL26   ,F ,D,1074,1074,1071,1072.67,1071,1070,4,15,16090,
935802,893DHFL26B  ,F ,D,1035,1035,1030,1033.33,1030,1037.8,2,15,15500,
935832,910DHFL19B  ,F ,D,1035.1,1035.1,1035.1,1035.1,1035.1,1035,1,25,25877,
935852,89IBHFL21B  ,F ,D,1099,1099,1099,1099,1099,1000,1,50,54950,
935878,1075KFL19   ,F ,D,995,995,995,995,995,995,2,60,59700,
935880,0KFL19B     ,F ,D,1085.01,1085.01,1085,1085,1085,1120,6,450,488250,
935882,0KFL20B     ,F ,D,1068,1068,1068,1068,1068,1070,2,100,106800,
935904,89RHFL20B   ,F ,D,982.1,988,975,988,988,985,5,8,7858,
935908,905RHFL22B  ,F ,D,999,999,999,999,999,990,2,502,501498,
935912,915RHFL27B  ,F ,D,997,1005,997,997.5,997.5,996,9,1122,1122494,
935936,935SEFL22B  ,F ,D,1003.85,1003.85,1003.77,1003.82,1003.77,1001,2,15,15057,
935952,875MFL19A   ,F ,D,1014.3,1014.3,1014.3,1014.3,1014.3,1013.76,11,1495,1516378,
935966,0MFL25      ,F ,D,1041,1041,1041,1041,1041,1040.2,1,377,392457,
935990,925SIFL20   ,F ,D,1033,1060,1031,1060,1060,1055,5,390,405010,
935994,912SIFL22   ,F ,D,1001.9,1001.9,1001.9,1001.9,1001.9,1003,1,25,25047,
936002,850MFL20    ,F ,D,985,985,985,985,985,980,1,2,1970,
936004,875MFL22    ,F ,D,1001,1003,1001,1003,1003,1010,6,330,330390,
936014,0MFL18E     ,F ,D,1035,1035,1035,1035,1035,1050.6,1,100,103500,
936028,10KFL20A    ,F ,D,985,985,982,982,982,975,2,150,147600,
936040,785MMFSL24  ,F ,D,1000,1000,1000,1000,1000,981,1,8,8000,
936062,950SEFL27   ,F ,D,1004,1004,1004,1004,1004,1006.63,4,40,40160,
936070,925KFL19    ,F ,D,965,965,965,965,965,975,4,75,72375,
936072,0KFL19C     ,F ,D,1015,1015,1015,1015,1015,1020,2,775,786625,
936076,0KFL20E     ,F ,D,975.01,975.01,975,975,975,1007,4,200,195000,
936084,0KFL19D     ,F ,D,899,900,899,899,899,921,6,50,44960,
936090,95KFL21     ,F ,D,1003.5,1003.5,1003.5,1003.5,1003.5,0,1,300,301050,
936096,10KFL25     ,F ,D,1000,1000,1000,1000,1000,0,1,150,150000,
951066,IDBI17OCT14 ,F ,D,1032444,1032444,1032444,1032444,1032444,1024444,2,2,2064888,
955121,839SBIPER   ,F ,D,1010884.88,1010884.88,1010884.88,1010884.88,1010884.88,0,1,1,1010884,
957249,11UBIPER    ,F ,D,980000,980000,980000,980000,980000,965277.51,1,1,980000,
961694,IDFCBKBD1A  ,F ,B,4521,4939,4521,4939,4939,4930,2,8,37840,
961695,IDFCBKBD1B  ,F ,B,8450,8455,8450,8450,8450,8450.01,5,12,101412,
961697,IDFCBKBD1D  ,F ,B,8002.8,8002.8,8002.8,8002.8,8002.8,8005.01,1,4,32011,
961703,SBIBIVR     ,F ,B,11565,11565,11541.5,11549.1,11550,11559,17,251,2899399,
961705,IIFCLBDIS1  ,F ,B,1048,1048,1048,1048,1048,1028.4,1,40,41920,
961706,IIFCLBDIS2  ,F ,B,1680,1680,1660.01,1680,1680,1660,6,169,283120,
961708,IIFCLBDIS4  ,F ,B,1620,1620,1620,1620,1620,1615,2,25,40500,
961710,IDFCBKBD1H  ,F ,B,8300.01,8361,8300.01,8361,8361,8360,2,8,66644,
961711,PFCBS1      ,F ,B,5190.24,5200,5190.24,5200,5200,5210,3,12,62341,
